Title,Rating,Price,Processor,RAM,Display Size,Storage Capacity
acer Swift 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF314-512 Thin and Light Laptop,4.4,"₹64,150",Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,35.56 cm (14 Inch) Display,512 GB SSD
acer Extensa Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) EX 215-54 Thin and Light Laptop,4.3,"₹32,489",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,256 GB SSD
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,4.8,"₹1,12,990",Apple M2 Processor,8 GB Unified Memory RAM,34.54 cm (13.6 Inch) Display,256 GB SSD
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,4,"₹22,900",AMD Dual Core Processor,4 GB DDR4 RAM,35.56 cm (14 Inch) Display,256 GB SSD
ASUS Vivobook 15 OLED (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1505ZA-L1511WS Thi...,4.5,"₹68,990",Get unparalleled power and reliability with the new Intel 12th Gen CPU,"15.6 Inch Full HD OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TUV Rheinland-certified","Backlit chiclet keyboard, Finger Print Sensor for Faster System Access",Light Laptop without Optical Disk Drive
ASUS Vivobook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW312WS Thin and ...,4.3,"₹45,990",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
ASUS Vivobook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW311WS Thin and ...,4.3,"₹45,990",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
ASUS VivoBook 14 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EK311WS Laptop,4,"₹42,990",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,4.1,"₹32,000",Processor: Intel PQC-N5030 (1.10 GHz up to 3.10 GHz),RAM & Storage: 8GB DDR4 & 256GB SSD,"2x USB 3.2 Gen1 ,1x USB 2.0, HDMI 1.4, SD Card reader, Audio jack, 1 M.2 2230/2280 slot for solid-state drive/Intel Optane",Software: Win 11 + Office H&S 2021
MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,N/A,"₹2,99,990",Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,43.94 cm (17.3 Inch) Display,2 TB SSD
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,N/A,"₹1,49,700",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,40.64 cm (16 Inch) Touchscreen Display,1 TB SSD
ASUS VivoBook 14 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB572WS T...,4.2,"₹52,990",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,35.56 cm (14 inch) Display,1 TB HDD|256 GB SSD
APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,4.7,"₹1,32,900",Apple M1 Processor,16 GB DDR4 RAM,33.78 cm (13.3 inch) Display,512 GB SSD
ASUS VivoBook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,4.4,"₹58,990",AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
DELL Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,4.4,"₹37,880",Processor: R3-5425U (2.70 GHz up to 4.1 GHz),RAM & Storage: 8GB DDR4 & 256GB SSD,"Ports: 1 USB3.2 Gen1 Type-C port, 1 USB3.2 Gen1 port?, 1 USB 2.0 part?, 1 Headset jack, 1 HDMI 1.4, 1 Flip-down RJ 45 port 10/100/1000 Mbps?, 1 SD 3.0 card slot",Software: Win 11 + Office H&S 2021
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.4,"₹62,990",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
MSI Core i9 13th Gen - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeForce RTX 4080) Raider ...,N/A,"₹3,59,990",Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,43.18 cm (17 Inch) Display,2 TB SSD
ASUS Vivobook 15 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515JA-EJ312WS Thin and Light La...,4.3,"₹32,990",Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,256 GB SSD
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.4,"₹62,990",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in 1 Laptop,4.7,"₹77,990",Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,RAM & Storage: 8GB DDR4 & 512GB SSD,Intel Core i5 Processor (12th Gen),"Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen"
HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,4.4,"₹60,500",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS Core i9 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) K6502HCB-LP902WS Laptop,N/A,"₹89,952",Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS Vivobook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW312WS Thin and ...,4.3,"₹45,990",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,N/A,"₹1,49,700",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,40.64 cm (16 Inch) Touchscreen Display,1 TB SSD
ASUS VivoBook 14 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB572WS T...,4.2,"₹52,990",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,35.56 cm (14 inch) Display,1 TB HDD|256 GB SSD
HP Pavilion x360 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0078TU Thin and Light Lapt...,4.8,"₹71,990",Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,4.7,"₹84,990",Apple M1 Processor,8 GB DDR4 RAM,33.78 cm (13.3 inch) Display,256 GB SSD
MSI Core i9 13th Gen - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeForce RTX 4080) Raider ...,N/A,"₹3,59,990",Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,43.18 cm (17 Inch) Display,2 TB SSD
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800HS - (16 GB/1 TB SSD/Windows ...,N/A,"₹1,71,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,40.64 cm (16 Inch) Touchscreen Display,1 TB SSD
HP Victus Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 1...,N/A,"₹83,699",Intel Core i7 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,4.4,"₹37,880",Processor: R3-5425U (2.70 GHz up to 4.1 GHz),RAM & Storage: 8GB DDR4 & 256GB SSD,"Ports: 1 USB3.2 Gen1 Type-C port, 1 USB3.2 Gen1 port?, 1 USB 2.0 part?, 1 Headset jack, 1 HDMI 1.4, 1 Flip-down RJ 45 port 10/100/1000 Mbps?, 1 SD 3.0 card slot",Software: Win 11 + Office H&S 2021
ASUS TUF Dash F15 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,4.5,"₹81,990",Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,"₹40,300",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
ASUS VivoBook 15 (2022) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS T...,4.3,"₹40,200",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD|256 GB SSD
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 ...,N/A,"₹3,04,990",Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,40.64 cm (16 Inch) Display,2 TB SSD
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graph...,4,"₹54,990",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,1 TB HDD|256 GB SSD
realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,4.4,"₹46,990",Stylish & Portable Thin and Light Laptop,"14 inch 2K QHD, IPS LCD Display ( 400nits peak brightness, 100% sRGB, 3:2 aspect ratio, Full Vision Display)",Intel Core i3 Processor (11th Gen),Light Laptop without Optical Disk Drive
HP Victus Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,N/A,"₹74,490",AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,40.89 cm (16.1 inch) Display,512 GB SSD
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,4.4,"₹63,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB303WS Thin...,4.3,"₹40,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,35.56 cm (14 inch) Display,512 GB SSD
MSI Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) Katana...,N/A,"₹99,990",Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,43.94 cm (17.3 Inch) Display,512 GB SSD
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,N/A,"₹1,37,799",Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,40.89 cm (16.1 inch) Display,1 TB SSD
acer Nitro 5 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,4,"₹82,990",Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS Zenbook 14X (2022) Space Edition Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,4.5,"₹1,59,990",Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,35.56 cm (14 inch) Touchscreen Display,1 TB SSD
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-030IN Thin and Light Laptop,N/A,"₹45,990",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB G...,5,"₹1,46,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
HP Laptop Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2213AU Thin and Light Lap...,4.8,"₹39,990",AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
MSI Stealth GS66 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,N/A,"₹2,75,990",Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 1...,4.1,"₹73,000",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP Pavilion Plus Creator OLED (2023) Intel H-Series Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home...,4.8,"₹93,990",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Display,1 TB SSD
Lenovo IdeaPad 3 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lapt...,4.2,"₹53,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
HP Pavilion Aero (2023) Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE2046AU Thin an...,N/A,"₹78,990",AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,33.78 cm (13.3 Inch) Display,1 TB SSD
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) Summit E14FlipEvo A13MT-278IN Thin and Light L...,N/A,"₹1,44,990",Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,35.56 cm (14 Inch) Display,1 TB SSD
Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Lig...,4.3,"₹69,990",Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,35.56 cm (14 Inch) Display,512 GB SSD
HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0006MU Chromebook,3.8,"₹22,490",MediaTek MediaTek Kompanio 500 Processor,4 GB LPDDR4X RAM,1 Year Onsite Warranty,29.46 cm (11.6 inch) Touchscreen Display
ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ012W Thin and L...,4.2,"₹16,990",Intel Celeron Dual Core Processor,4 GB DDR4 RAM,1 Year Onsite warranty,29.46 cm (11.6 Inch) Display
Lenovo IdeaPad 3 Intel Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and ...,4,"₹25,940",Intel Celeron Dual Core Processor (4th Gen),4 GB DDR4 RAM,35.56 cm (14 inch) Display,256 GB SSD
Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL28 Thin and Light ...,N/A,"₹29,990",Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,39.62 cm (15.6 inch) Display,256 GB SSD
acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,4.5,"₹95,990",Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD|512 GB SSD
MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,4.3,"₹79,990",Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP 15s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15S-FQ2670TU Laptop,4.5,"₹40,499",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,256 GB SSD
MSI Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-438IN Thin and Light Laptop,N/A,"₹49,990",Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3381WS Laptop,N/A,"₹38,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,3.4,"₹69,490",AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,96.52 cm (38 cm) Display,512 GB SSD
MSI Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN Thin and Light Laptop,N/A,"₹75,990",Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
APPLE 2023 MacBook Pro M2 Pro - (16 GB/512 GB SSD/macOS Ventura) MNW83HN/A,N/A,"₹2,39,990",Apple M2 Pro Processor,16 GB Unified Memory RAM,40.64 cm (16 Inch) Display,512 GB SSD
HP Pavilion x360 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0137TU Thin and Light Lapto...,N/A,"₹58,490",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
HP Pavilion Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Light Lapt...,4.4,"₹62,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,4.2,"₹35,990",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,96.52 cm (38 cm) Display,256 GB SSD
DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,4.1,"₹32,000",Processor: Intel PQC-N5030 (1.10 GHz up to 3.10 GHz),RAM & Storage: 8GB DDR4 & 256GB SSD,"2x USB 3.2 Gen1 ,1x USB 2.0, HDMI 1.4, SD Card reader, Audio jack, 1 M.2 2230/2280 slot for solid-state drive/Intel Optane",Software: Win 11 + Office H&S 2021
Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,4.5,"₹46,890",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thi...,4.2,"₹63,990",AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,35.56 cm (14 inch) Display,512 GB SSD
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/...,N/A,"₹1,91,990",AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,35.56 cm (14 inch) Display,1 TB SSD
ASUS TUF Gaming F17 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,3.9,"₹1,14,990",Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,43.94 cm (17.3 Inch) Display,1 TB SSD
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) Prestige 16Evo A13M-266IN Laptop,N/A,"₹1,29,990",Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,40.64 cm (16 Inch) Display,1 TB SSD
ASUS Zenbook 14 OLED Touch Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-KN531WS Thin...,N/A,"₹92,990",Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,35.56 cm (14 inch) Touchscreen Display,512 GB SSD
HP Pavilion Aero (2023) Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2055AU Thin ...,N/A,"₹68,990",AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,33.78 cm (13.3 Inch) Display,512 GB SSD
DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,4.4,"₹87,099",NVIDIA RTX 3050 Graphics upto 90W TGP,"15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)",16 GB DDR4 RAM,AMD Ryzen 7 Octa Core Processor
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,4.3,"₹68,990",Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
HP 14s Intel Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3033tu Thin and Light Laptop,3.9,"₹30,300",Intel Pentium Quad Core Processor,8 GB DDR4 RAM,35.56 cm (14 inch) Display,256 GB SSD
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,N/A,"₹79,990",Intel Core i5 Processor (13th Gen),16 GB LPDDR4X RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
acer Aspire 7 Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,4.4,"₹52,990",Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,512 GB SSD,64 bit Windows 11 Operating System
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H - (32 GB...,N/A,"₹2,24,990",AMD Ryzen 7 Octa Core Processor,32 GB DDR5 RAM,40.64 cm (16 Inch) Display,2 TB SSD
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,4.4,"₹44,990",Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,35.56 cm (14 Inch) Touchscreen Display,256 GB SSD
APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,4.7,"₹1,32,900",Apple M1 Processor,16 GB DDR4 RAM,33.78 cm (13.3 inch) Display,512 GB SSD
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Laptop Thin an...,4.1,"₹63,890",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Katana 1...,N/A,"₹1,29,990",Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,43.94 cm (17.3 Inch) Display,1 TB SSD
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,4.4,"₹63,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i9 12th Gen - (32 GB/1 TB SSD/Wi...,N/A,"₹1,59,990",Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,36.83 cm (14.5 inch) Touchscreen Display,1 TB SSD
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MNW93HN/A,N/A,"₹2,69,900",Apple M2 Pro Processor,16 GB Unified Memory RAM,40.64 cm (16 Inch) Display,1 TB SSD
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,4.7,"₹84,990",Apple M1 Processor,8 GB DDR4 RAM,33.78 cm (13.3 inch) Display,256 GB SSD
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,4.4,"₹63,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i9 12th Gen - (32 GB/1 TB SSD/Wi...,N/A,"₹1,59,990",Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,36.83 cm (14.5 inch) Touchscreen Display,1 TB SSD
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MNW93HN/A,N/A,"₹2,69,900",Apple M2 Pro Processor,16 GB Unified Memory RAM,40.64 cm (16 Inch) Display,1 TB SSD
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7425 Notebook,N/A,"₹88,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD
HP Pavilion x360 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0137TU Thin and Light Lapto...,N/A,"₹58,490",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,35.56 cm (14 Inch) Display,512 GB SSD
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB...,N/A,"₹1,15,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
